geracao,melhor_medio,pior_medio,media_populacional
170,7087.4000,6123.1000,7028.3920
171,7087.4000,6187.6333,7021.0980
172,7087.4000,6089.2667,7021.0873
173,7087.4000,6122.6333,7021.0700
174,7087.4000,6155.0000,7025.0327
175,7087.4000,6156.0667,7027.0667
176,7087.4000,6089.8667,7029.0820
177,7087.4000,6090.2667,7029.0607
178,7087.4000,6121.8333,7021.0180
179,7087.4000,6091.1333,7030.3993
180,7087.4000,6122.1000,7021.0753
181,7087.4000,6122.5000,7036.4160
182,7087.4000,6089.5333,7022.4807
183,7087.4000,6088.4000,7016.3880
184,7087.4000,6187.9000,7029.6947
185,7087.4000,6088.4667,7028.9753
186,7087.4000,6154.7333,7023.1147
187,7087.4000,6122.6333,7028.2440
188,7087.4000,6122.5667,7021.7147
189,7087.4000,6155.1333,7029.0487
190,7087.4000,6188.1667,7028.9620
191,7087.4000,6090.6667,7031.7420
192,7087.4000,6155.4000,7029.7240
193,7087.4000,6220.7333,7029.7520
194,7087.4000,6154.5333,7017.7440
195,7087.4000,6122.6333,7028.4280
196,7087.4000,6188.1667,7025.6920
197,7087.4000,6089.0000,7022.9307
198,7087.4000,6155.2667,7021.8173
199,7087.4000,6155.2000,7031.8247
200,7087.4000,6155.6667,7031.0613
201,7087.4000,6122.6333,7029.6240
202,7087.4000,6220.8000,7036.3960
203,7087.4000,6090.0000,7034.4473
204,7087.4000,6154.2000,7016.4080
205,7087.4000,6122.3667,7027.6233
206,7087.4000,6089.2667,7018.3807
207,7087.4000,6154.8667,7017.0487
208,7087.4000,6220.1333,7024.3640
209,7087.4000,6122.7667,7029.1340
210,7087.4000,6122.1667,7026.3727
211,7087.4000,6122.9667,7026.9880
212,7087.4000,6154.2667,7020.4240
213,7087.4000,6122.7000,7025.1313
214,7087.4000,6220.7333,7040.0773
215,7087.4000,6121.7667,7021.6373
216,7087.4000,6155.5333,7029.7067
217,7087.4000,6154.9333,7021.0473
218,7087.4000,6122.8333,7022.9747
219,7087.4000,6122.3000,7021.1433
220,7087.4000,6088.6667,7004.5373
221,7087.4000,6188.3667,7035.6220
222,7087.4000,6122.5000,7032.4360
223,7087.4000,6089.2667,7023.7180
224,7087.4000,6155.8667,7031.7207
225,7087.4000,6121.9000,7022.3487
226,7087.4000,6122.3000,7016.3000
227,7087.4000,6122.7000,7023.6447
228,7087.4000,6220.2000,7025.0167
229,7087.4000,6155.4667,7031.6233
230,7087.4000,6188.4333,7029.0153
231,7087.4000,6155.7333,7031.6980
232,7087.4000,6122.2333,7020.5147
233,7087.4000,6121.6333,7020.4027
234,7087.4000,6187.7667,7027.6220
235,7087.4000,6155.7333,7022.5167
236,7087.4000,6187.9000,7025.7320
237,7087.4000,6122.3667,7027.1200
238,7087.4000,6187.5000,7034.3313
239,7087.4000,6155.3333,7021.8173
240,7087.4000,6122.6333,7032.2333
241,7087.4000,6089.6000,7023.6513
242,7087.4000,6088.6000,7016.3080
243,7087.4000,6089.0000,7015.1280
244,7087.4000,6187.6333,7026.2807
245,7087.4000,6121.6333,7018.3207
246,7087.4000,6154.5333,7016.9687
247,7087.4000,6188.3667,7025.7267
248,7087.4000,6155.5333,7031.0347
249,7087.4000,6089.6000,7023.7327
250,7087.4000,6154.9333,7025.8093
251,7087.4000,6122.4333,7013.1127
252,7087.4000,6156.2000,7029.1300
253,7087.4000,6122.8333,7021.1113
254,7087.4000,6187.7667,7031.0387
255,7087.4000,6089.8000,7027.7567
256,7087.4000,6188.5667,7027.7567
257,7087.4000,6090.2667,7029.7173
258,7087.4000,6188.3000,7028.3773
259,7087.4000,6155.0667,7024.9500
260,7087.4000,6122.3000,7013.1287
261,7087.4000,6122.3000,7032.8860
262,7087.4000,6121.7667,7013.8467
263,7087.4000,6121.9667,7030.9987
264,7087.4000,6121.5667,7027.0320
265,7087.4000,6121.6333,7017.7560
266,7087.4000,6253.5667,7026.3127
267,7087.4000,6089.6667,7018.4287
268,7087.4000,6154.6000,7023.6220
269,7087.4000,6122.4333,7020.4520
270,7087.4000,6089.1333,7028.4013
271,7087.4000,6089.6667,7021.1607
272,7087.4000,6088.9333,7021.0647
273,7087.4000,6088.9333,7013.6933
274,7087.4000,6088.8000,7013.0847
275,7087.4000,6121.9000,7018.3113
276,7087.4000,6187.5667,7028.3920
277,7087.4000,6121.9667,7025.1047
278,7087.4000,6155.0000,7027.6513
279,7087.4000,6122.3000,7016.4747
280,7087.4000,6122.2333,7025.7773
281,7087.4000,6187.9000,7025.5720
282,7087.4000,6123.1667,7028.3187
283,7087.4000,6088.8000,7020.4360
284,7087.4000,6089.6000,7026.4327
285,7087.4000,6155.5333,7033.6853
286,7087.4000,6155.9333,7031.0307
287,7087.4000,6155.1333,7023.1293
288,7087.4000,6089.0667,7017.7560
289,7087.4000,6089.5333,7028.9713
290,7087.4000,6122.1667,7023.1760
291,7087.4000,6121.9000,7021.0140
292,7087.4667,6253.3667,7031.0733
293,7087.4667,6122.7667,7025.1153
294,7087.4667,6089.4000,7023.7007
295,7087.4667,6155.2000,7027.0733
296,7087.4667,6122.7667,7035.0480
297,7087.4667,6154.9333,7029.0153
298,7087.4667,6123.1667,7023.1627
299,7087.4667,6122.4333,7021.2473
300,7087.4667,6155.6000,7027.7713
301,7087.4667,6122.1667,7029.6133
302,7087.4667,6221.8667,7025.0913
303,7087.4667,6154.8000,7023.8500
304,7087.4667,6155.5333,7025.7427
305,7087.4667,6187.9000,7034.5593
306,7087.4667,6122.7000,7028.4693
307,7087.4667,6122.2333,7027.1440
308,7087.4667,6122.9667,7031.0720
309,7087.4667,6122.5000,7027.1667
310,7087.4667,6090.0000,7028.4867
311,7087.4667,6187.6333,7025.8493
312,7087.4667,6089.8667,7027.8060
313,7087.4667,6187.6333,7024.5373
314,7087.4667,6154.8667,7019.1040
315,7087.4667,6120.8333,7025.7760
316,7087.4667,6122.3667,7025.8720
317,7087.4667,6122.6333,7025.0713
318,7087.4667,6122.1667,7029.1140
319,7087.4667,6122.9000,7023.1933
320,7087.4667,6122.2333,7027.8380
321,7087.4667,6156.0667,7033.1060
322,7087.4667,6122.6333,7027.8287
323,7087.4667,6155.5333,7035.1347
324,7087.4667,6155.8667,7033.7573
325,7087.4667,6156.1333,7027.7287
326,7087.4667,6089.4000,7022.4580
327,7087.4667,6090.2667,7027.0533
328,7087.4667,6123.2333,7028.4627
329,7087.4667,6221.0667,7040.3867
330,7087.4667,6122.6333,7021.2820
331,7087.4667,6155.0667,7024.4360
332,7087.4667,6122.3667,7025.6707
333,7087.4667,6188.2333,7025.7467
334,7087.4667,6122.7667,7037.1087
335,7087.4667,6188.0333,7033.7000
336,7087.4667,6088.5333,7019.1240
337,7087.4667,6155.9333,7029.1167
338,7087.4667,6155.6000,7041.7320
339,7087.4667,6120.9667,7023.0733
340,7087.4667,6089.5333,7020.6600
341,7087.4667,6089.0000,7009.1727
342,7087.4667,6089.8000,7019.7273
343,7087.4667,6220.5333,7038.3113
344,7087.4667,6089.4000,7026.4833
345,7087.4667,6155.4000,7030.3753
346,7087.4667,6122.2333,7021.8187
347,7087.4667,6188.3000,7023.2333
348,7087.4667,6187.6333,7023.1307
349,7087.4667,6155.2667,7032.3493
350,7087.4667,6120.9000,7019.5940
351,7087.4667,6253.6333,7032.9820
352,7087.4667,6154.9333,7027.1107
353,7087.4667,6122.0333,7023.8180
354,7087.4667,6089.9333,7025.1607
355,7087.4667,6122.1667,7022.4593
356,7087.4667,6188.7000,7026.4820
357,7087.4667,6122.3000,7023.2373
358,7087.4667,6188.7000,7035.7100
359,7087.4667,6122.3000,7028.3467
360,7087.4667,6088.8667,7022.3407
361,7087.4667,6089.0667,7021.1673
362,7087.4667,6122.3667,7023.2267
363,7087.4667,6088.5333,7026.3513
364,7087.4667,6187.9000,7023.8700
365,7087.4667,6122.9667,7027.6567
366,7087.4667,6154.5333,7028.4053
367,7087.4667,6122.4333,7019.1027
368,7087.4667,6089.3333,7023.2147
369,7087.4667,6122.1667,7028.2773
370,7087.4667,6156.0667,7017.8813
371,7087.4667,6089.8000,7025.8373
372,7087.4667,6154.3333,7023.0867
373,7087.4667,6123.2333,7029.0087
374,7087.4667,6122.5667,7020.4920
375,7087.4667,6089.6000,7027.7647
376,7087.4667,6122.4333,7024.4773
377,7087.4667,6188.5000,7037.6693
378,7087.4667,6155.3333,7035.7033
379,7087.4667,6187.9000,7031.0053
380,7087.4667,6089.7333,7021.1780
381,7087.4667,6122.7667,7032.5293
382,7087.4667,6155.8667,7035.0667
383,7087.4667,6122.3667,7030.3273
384,7087.4667,6122.5000,7031.0240
385,7087.4667,6222.0667,7033.7933
386,7087.4667,6154.5333,7034.3367
387,7087.4667,6154.0667,7023.6873
388,7087.4667,6089.2000,7021.1100
389,7087.4667,6122.8333,7016.5480
390,7087.4667,6154.0667,7021.1407
391,7087.4667,6121.7000,7025.1847
392,7087.4667,6154.0667,7021.8013
393,7087.4667,6088.8667,7015.9047
394,7087.4667,6220.0000,7032.3933
395,7087.4667,6220.9333,7031.6273
396,7087.4667,6089.2000,7029.0540
397,7087.4667,6155.6667,7027.7780
398,7087.4667,6187.9000,7030.4393
399,7087.4667,6155.4000,7035.7287
400,7087.4667,6154.8000,7025.0993
401,7087.4667,6123.1000,7028.4533
402,7087.4667,6155.0667,7028.3667
403,7087.4667,6122.2333,7025.0420
404,7087.4667,6155.4000,7025.1033
405,7087.4667,6122.4333,7021.8627
406,7087.4667,6187.7667,7024.4040
407,7087.4667,6155.4000,7024.4707
408,7087.4667,6120.9000,7017.0820
409,7087.4667,6123.1000,7034.4860
410,7087.4667,6221.7333,7045.7053
411,7087.4667,6122.1000,7023.0440
412,7087.4667,6089.8000,7024.4707
413,7087.4667,6122.1000,7029.1460
414,7087.4667,6122.6333,7026.4260
415,7087.4667,6088.8667,7019.2013
416,7087.4667,6090.0667,7021.3073
417,7087.4667,6089.8667,7023.8313
418,7087.4667,6155.3333,7033.7893
419,7087.4667,6188.9000,7031.0880
420,7087.4667,6122.1667,7025.5880
421,7087.4667,6088.8667,7009.2327
422,7087.4667,6188.0333,7022.4313
423,7087.4667,6155.4667,7025.7573
424,7087.4667,6089.4667,7034.4007
425,7087.4667,6121.7667,7015.6847
426,7087.4667,6154.5333,7014.4460
427,7087.4667,6089.2667,7019.1493
428,7087.4667,6122.1000,7027.1827
429,7087.4667,6122.2333,7033.1180
430,7087.4667,6122.3000,7019.8460
431,7087.4667,6155.3333,7017.1420
432,7087.4667,6154.4000,7026.4993
433,7087.4667,6121.7667,7025.7120
434,7087.4667,6154.9333,7027.7473
435,7087.4667,6088.8000,7026.2527
436,7087.4667,6155.0667,7029.7707
437,7087.4667,6088.7333,7014.4407
438,7087.4667,6155.1333,7022.3273
439,7087.4667,6089.0667,7019.7673
440,7087.4667,6156.6000,7036.9980
441,7087.4667,6121.9000,7013.6867
442,7087.4667,6121.9000,7018.4287
443,7087.4667,6154.9333,7025.7747
444,7087.4667,6155.5333,7031.1147
445,7087.4667,6122.2333,7029.8800
446,7087.4667,6122.1000,7026.3687
447,7087.4667,6122.9667,7022.4687
448,7087.4667,6154.6667,7028.4160
449,7087.4667,6188.6333,7036.9873
450,7087.4667,6090.4667,7038.2940
451,7087.4667,6220.7333,7028.4080
452,7087.4667,6122.3667,7021.7627
453,7087.4667,6155.4000,7023.8273
454,7087.4667,6121.3667,7011.6940
455,7087.4667,6089.5333,7021.1367
456,7087.4667,6187.3000,7018.4033
457,7087.4667,6089.3333,7017.8613
458,7087.4667,6155.8667,7031.2200
459,7087.4667,6155.9333,7030.4580
460,7087.4667,6122.1667,7017.1407
461,7087.4667,6188.1000,7039.1293
462,7087.4667,6188.1667,7025.1793
463,7087.4667,6187.9000,7026.3900
464,7087.4667,6122.5667,7028.4640
465,7087.4667,6122.9000,7025.2447
466,7087.4667,6089.4667,7015.2067
467,7087.4667,6089.8000,7031.7927
468,7087.4667,6155.4000,7019.8180
469,7087.4667,6187.8333,7035.6993
470,7087.4667,6187.8333,7025.7227
471,7087.4667,6089.6667,7019.2680
472,7087.4667,6122.1667,7023.9033
473,7087.4667,6253.8333,7025.6800
474,7087.4667,6121.7000,7017.2247
475,7087.4667,6121.5667,7025.1393
476,7087.4667,6122.5667,7016.5293
477,7087.4667,6121.5000,7023.7340
478,7087.4667,6187.6333,7021.1967
479,7087.4667,6089.2667,7030.4247
480,7087.4667,6121.9667,7030.9480
481,7087.4667,6089.0000,7019.2240
482,7087.4667,6155.6000,7030.4740
483,7087.4667,6122.1667,7024.5587
484,7087.4667,6122.3000,7025.7707
485,7087.4667,6188.0333,7033.7627
486,7087.4667,6122.2333,7025.9027
487,7087.4667,6089.3333,7021.8400
488,7087.4667,6089.4000,7023.8553
489,7087.4667,6155.9333,7029.8013
490,7087.4667,6156.3333,7032.4507
491,7087.4667,6220.4000,7035.0293
492,7087.4667,6154.5333,7013.7773
493,7087.4667,6122.9000,7028.4267
494,7087.4667,6090.2667,7021.0980
495,7087.4667,6154.7333,7025.1060
496,7087.4667,6187.7000,7033.0673
497,7087.4667,6154.6667,7036.3720
498,7087.4667,6089.4000,7018.4993
499,7087.4667,6155.0000,7017.8213
500,7087.4667,6089.6667,7012.4573
501,7087.4667,6088.7333,7021.0833
502,7087.4667,6090.3333,7027.0120
503,7087.4667,6122.9667,7029.0500
504,7087.4667,6187.7000,7030.4873
505,7087.4667,6123.1667,7027.7353
506,7087.4667,6089.4000,7023.1307
507,7087.4667,6090.4667,7029.7267
508,7087.4667,6088.9333,7021.1687
509,7087.4667,6154.8000,7023.7593
510,7087.4667,6155.0667,7025.1273
511,7087.4667,6090.5333,7032.4867
512,7087.4667,6187.5667,7024.4160
513,7087.4667,6121.6333,7015.8367
514,7087.4667,6088.9333,7023.6860
515,7087.4667,6187.9667,7020.3453
516,7087.4667,6220.8667,7031.0587
517,7087.4667,6155.6000,7033.7240
518,7087.4667,6122.7000,7015.8433
519,7087.4667,6122.3000,7012.4480
520,7087.4667,6121.8333,7030.4687
521,7087.4667,6155.2667,7035.1280
522,7087.4667,6187.6333,7025.1593
523,7087.4667,6155.7333,7025.7853
524,7087.4667,6188.3667,7031.6873
525,7087.4667,6122.1000,7027.7473
526,7087.4667,6121.4333,7017.7467
527,7087.4667,6155.0000,7024.3053
528,7087.4667,6089.3333,7025.0833
529,7087.4667,6156.0000,7020.5493
530,7087.4667,6155.7333,7027.8500
531,7087.4667,6122.8333,7023.2387
532,7087.4667,6121.4333,7017.7453
533,7087.4667,6122.4333,7015.9060
534,7087.4667,6188.2333,7024.9967
535,7087.4667,6122.5667,7025.8813
536,7087.4667,6188.0333,7025.2327
537,7087.4667,6122.7000,7030.5113
538,7087.4667,6188.0333,7029.0820
539,7087.4667,6155.1333,7027.0227
540,7087.4667,6123.1000,7017.1460
541,7087.4667,6154.8667,7033.6400
542,7087.4667,6122.8333,7023.7780
543,7087.4667,6188.9000,7026.5047
544,7087.4667,6155.0667,7020.5040
545,7087.4667,6155.2667,7028.4333
546,7087.4667,6121.5667,7025.0607
547,7087.4667,6088.9333,7019.7727
548,7087.4667,6155.3333,7028.5573
549,7087.4667,6220.6000,7023.7287
550,7087.4667,6089.7333,7013.1873
551,7087.4667,6121.7000,7027.2347
552,7087.4667,6123.1667,7032.4480
553,7087.4667,6221.3333,7033.1660
554,7087.4667,6123.1000,7019.9940
555,7087.4667,6156.0667,7027.2587
556,7087.4667,6155.3333,7023.1347
557,7087.4667,6122.5000,7023.8087
558,7087.4667,6121.8333,7027.0067
559,7087.4667,6121.1000,7024.3800
560,7087.4667,6155.0000,7031.1360
561,7087.4667,6154.8000,7028.4280
562,7087.4667,6122.8333,7026.9680
563,7087.4667,6121.6333,7022.4513
564,7087.4667,6187.1000,7030.4607
565,7087.4667,6122.3000,7023.0813
566,7087.4667,6121.9667,7027.0307
567,7087.4667,6156.1333,7033.1287
568,7087.4667,6122.1667,7031.7420
569,7087.4667,6088.8667,7023.8100
570,7087.4667,6155.2000,7024.9967
571,7087.4667,6122.0333,7031.7020
572,7087.4667,6122.1000,7020.3947
573,7087.4667,6121.5000,7018.9240
574,7087.4667,6154.8667,7027.0947
575,7087.4667,6154.4667,7027.8327
576,7087.4667,6121.9667,7022.4820
577,7087.4667,6187.5667,7022.5807
578,7087.4667,6122.3000,7024.5240
579,7087.4667,6122.3667,7021.8493
580,7087.4667,6122.9667,7026.5007
581,7087.4667,6121.9000,7029.7587
582,7087.4667,6121.7000,7011.1240
583,7087.4667,6122.3667,7024.3840
584,7087.4667,6122.7000,7025.1273
585,7087.4667,6154.7333,7023.7580
586,7087.4667,6122.7667,7034.3020
587,7087.4667,6155.0000,7029.7613
588,7087.4667,6121.9667,7013.0620
589,7087.4667,6121.7667,7025.6973
590,7087.4667,6155.4667,7028.9700
591,7087.4667,6122.9667,7028.5293
592,7087.4667,6155.2667,7019.1080
593,7087.4667,6122.1667,7027.7567
594,7087.4667,6090.0000,7030.4060
595,7087.4667,6154.0000,7019.7113
596,7087.4667,6122.1667,7023.0987
597,7087.4667,6122.7000,7024.4427
598,7087.4667,6122.5000,7021.9013
599,7087.4667,6154.7333,7017.1113
600,7087.4667,6089.8000,7019.2440
601,7087.4667,6122.3667,7022.5153
602,7087.4667,6123.5000,7018.6247
603,7087.4667,6089.4000,7015.1867
604,7087.4667,6155.8000,7025.1087
605,7087.4667,6154.7333,7023.1827
606,7087.4667,6122.7667,7028.4213
607,7087.4667,6088.8000,7018.5033
608,7087.4667,6121.9000,7025.1393
609,7087.4667,6088.6667,7024.3880
610,7087.4667,6089.8000,7020.4320
611,7087.4667,6088.8000,7013.9093
612,7087.4667,6187.1667,7018.9760
613,7087.4667,6090.1333,7025.7267
614,7087.4667,6154.8667,7039.0467
615,7087.4667,6154.8667,7027.0800
616,7087.4667,6154.2667,7013.7160
617,7087.4667,6122.3000,7025.1673
618,7087.4667,6155.7333,7038.9387
619,7087.4667,6089.6000,7016.5707
620,7087.4667,6089.2000,7029.0460
621,7087.4667,6154.5333,7018.5353
622,7087.4667,6187.9667,7032.4480
623,7087.4667,6155.6000,7035.7980
624,7087.4667,6122.1000,7005.9013
625,7087.4667,6155.9333,7030.3700
626,7087.4667,6121.3000,7013.8173
627,7087.4667,6090.0667,7027.0467
628,7087.4667,6154.9333,7031.1213
629,7087.4667,6088.2667,7025.0247
630,7087.4667,6121.8333,7022.5047
631,7087.4667,6187.9667,7025.7520
632,7087.4667,6154.9333,7026.4593
633,7087.4667,6188.6333,7027.1280
634,7087.4667,6155.6000,7022.6327
635,7087.4667,6089.2000,7025.1180
636,7087.4667,6155.3333,7020.3920
637,7087.4667,6154.4000,7025.0980
638,7087.4667,6089.6667,7023.1240
639,7087.4667,6121.5667,7032.2760
640,7087.4667,6154.7333,7027.8100
641,7087.4667,6121.8333,7029.0700
642,7087.4667,6154.7333,7032.4080
643,7087.4667,6089.8000,7029.1007
644,7087.4667,6155.6667,7033.6373
645,7087.4667,6221.0667,7033.7947
646,7087.4667,6122.1667,7023.7807
647,7087.4667,6155.6000,7027.0880
648,7087.4667,6088.6667,7026.5433
649,7087.4667,6122.1667,7021.7440
650,7087.4667,6122.2333,7020.5160
651,7087.4667,6188.7000,7027.8900
652,7087.4667,6121.8333,7025.6147
653,7087.4667,6121.7667,7029.7827
654,7087.4667,6154.4000,7024.4347
655,7087.4667,6156.0667,7033.1140
656,7087.4667,6155.8000,7023.1147
657,7087.4667,6154.7333,7022.4407
658,7087.4667,6156.6667,7032.4027
659,7087.4667,6187.7667,7029.8280
660,7087.4667,6155.0667,7028.4040
661,7087.4667,6123.2333,7031.7313
662,7087.4667,6186.7667,7030.3607
663,7087.4667,6154.9333,7023.7233
664,7087.4667,6155.2667,7034.9893
665,7087.4667,6187.9000,7039.0000
666,7087.4667,6221.8000,7027.7713
667,7087.4667,6155.3333,7025.1727
668,7087.4667,6088.7333,7017.7520
669,7087.4667,6253.6333,7038.3873
670,7087.4667,6155.2000,7017.7733
671,7087.4667,6123.5667,7035.0347
672,7087.4667,6122.4333,7025.1447
673,7087.4667,6089.5333,7009.8707
674,7087.4667,6088.8000,7016.4960
675,7087.4667,6089.6667,7023.7993
676,7087.4667,6123.0333,7026.4713
677,7087.4667,6154.2667,7031.7007
678,7087.4667,6155.6000,7025.8760
679,7087.4667,6121.9000,7021.8400
680,7087.4667,6155.5333,7021.1833
681,7087.4667,6122.5667,7039.6407
682,7087.4667,6155.1333,7033.0207
683,7087.4667,6089.5333,7023.0480
684,7087.4667,6188.3667,7037.7400
685,7087.4667,6154.4667,7026.9933
686,7087.4667,6156.2667,7025.7733
687,7087.4667,6155.0000,7027.8007
688,7087.4667,6154.3333,7032.3253
689,7087.4667,6121.5000,7022.4713
690,7087.4667,6155.9333,7025.7240
691,7087.4667,6089.2000,7024.3640
692,7087.4667,6122.5667,7022.4540
693,7087.4667,6188.9000,7029.8973
694,7087.4667,6220.4000,7035.7167
695,7087.4667,6122.0333,7030.2220
696,7087.4667,6221.2667,7036.9980
