geracao,melhor_medio,pior_medio,media_populacional
69,6907.2000,-766.3667,6397.5707
70,6907.2000,-535.1333,6341.9513
71,6907.2000,-767.8667,6304.1407
72,6907.2000,-537.1333,6279.0907
73,6907.2000,-77.1333,6354.8867
74,6907.2000,-993.6333,6318.3407
75,6907.2000,-769.4000,6313.7787
76,6907.2000,-767.9000,6356.6920
77,6907.2000,-79.3667,6348.5880
78,6907.2000,-764.9667,6317.5320
79,6907.2000,-309.1333,6363.3073
80,6907.2000,-769.9333,6415.7880
81,6907.2000,-763.5333,6391.8900
82,6907.2000,-994.6000,6260.9427
83,6907.2000,-314.1000,6430.5680
84,6907.2000,-504.1000,6375.2040
85,6907.8000,-991.0667,6363.1020
86,6907.8000,-764.1667,6267.7047
87,6907.8000,-993.1000,6367.4013
88,6907.8000,-538.1667,6345.2167
89,6907.8000,-91.1333,6368.1173
90,6907.8000,-768.1000,6330.0840
91,6907.8000,-768.6667,6373.0660
92,6907.8000,-547.9333,6416.1913
93,6907.8000,146.7333,6414.5947
94,6907.8000,-766.4000,6267.8687
95,6907.8000,-768.3333,6312.5153
96,6907.8000,-994.2667,6351.6387
97,6907.8000,-309.0333,6358.1687
98,6907.8000,-542.6333,6358.3020
99,6907.8000,-764.0000,6313.2893
100,6907.8000,168.5333,6377.0260
101,6907.8000,-542.4333,6374.8413
102,6907.8000,-77.4667,6384.4967
103,6911.2667,-767.3000,6451.5247
104,6911.2667,-304.6000,6415.5447
105,6911.2667,-765.9333,6345.9247
106,6911.2667,-542.4000,6303.6187
107,6911.2667,-512.5667,6381.5613
108,6911.2667,-315.9000,6401.3167
109,6911.2667,-85.3333,6393.1880
110,6911.2667,-769.4667,6362.1193
111,6911.2667,-995.0333,6273.4153
112,6911.2667,-768.9000,6397.8380
113,6911.2667,-768.8333,6360.6340
114,6911.2667,-992.6667,6380.4380
115,6911.2667,-307.9000,6314.4247
116,6911.2667,-534.4333,6364.9753
117,6911.2667,-84.2000,6426.4527
118,6911.2667,131.0667,6359.7720
119,6911.2667,-310.1000,6404.7167
120,6911.2667,134.4667,6454.1407
121,6911.2667,-990.3000,6446.7847
122,6911.2667,-768.3667,6365.7133
123,6911.2667,-545.7667,6343.3547
124,6911.2667,-547.6333,6357.6380
125,6911.2667,-542.4667,6382.8613
126,6911.2667,-765.5000,6269.2300
127,6911.2667,-89.1667,6437.2787
128,6911.2667,-318.6333,6472.3813
129,6911.2667,-543.8333,6421.4513
130,6911.2667,-765.4000,6349.4040
131,6911.2667,-768.3667,6279.8873
132,6911.2667,-543.0667,6305.8387
133,6911.2667,-545.0667,6384.3080
134,6915.7333,-543.9333,6316.4520
135,6915.7333,-540.7000,6365.1747
136,6915.7333,-321.0667,6337.0040
137,6915.7333,-533.9333,6431.3413
138,6915.7333,-543.2667,6375.9960
139,6915.7333,-764.7000,6417.2633
140,6915.7333,-46.7667,6356.0920
141,6915.7333,-765.3000,6405.5453
142,6915.7333,-768.0667,6330.1293
143,6915.7333,-538.4000,6411.6120
144,6915.7333,-537.5333,6418.3027
145,6915.7333,-993.8000,6354.2880
146,6915.7333,-993.1333,6309.6660
147,6915.7333,-992.0667,6340.3473
148,6915.7333,-766.8333,6391.6573
149,6915.7333,-540.6667,6324.6507
150,6915.7333,-542.0667,6308.4213
151,6915.7333,-311.5000,6366.3547
152,6915.7333,-545.1333,6378.6160
153,6915.7333,-538.3667,6352.4207
154,6915.7333,-541.4333,6294.5787
155,6915.7333,-540.8333,6337.1207
156,6915.7333,-309.3333,6309.1447
157,6915.7333,-508.4667,6396.8407
158,6915.7333,-542.2333,6393.4500
159,6915.7333,-768.5000,6418.9053
160,6915.7333,-539.8333,6352.8480
161,6915.7333,-769.0000,6321.1780
162,6915.7333,369.9667,6478.3867
163,6915.7333,-95.8667,6493.9813
164,6915.7333,-57.9000,6340.3140
165,6915.7333,-770.7333,6384.9940
166,6916.9333,-544.9333,6391.6547
167,6916.9333,591.4333,6449.2200
168,6916.9333,-311.9667,6415.5807
169,6916.9333,-992.5000,6353.3420
170,6916.9333,-85.7333,6405.6907
171,6918.2000,-771.9000,6351.5453
172,6918.2000,-768.0333,6325.9000
173,6918.2000,-539.1667,6483.1860
174,6918.2000,-761.8000,6391.2420
175,6918.2000,-766.9333,6312.7520
176,6918.2000,-774.5000,6326.7333
177,6918.2000,-540.2667,6329.0800
178,6918.2000,-314.6333,6371.4353
179,6918.2000,-540.5333,6404.1680
180,6918.2000,-740.7667,6401.1940
181,6918.2000,-541.6667,6371.5733
182,6918.2000,-991.3000,6373.6893
183,6918.2000,-313.6333,6386.7507
184,6918.2000,-763.0333,6460.2893
185,6918.2000,-304.2333,6438.2273
186,6918.2000,-993.0333,6295.9747
187,6918.2000,-542.5333,6347.6187
188,6918.2000,-768.6000,6295.7320
189,6918.2000,-766.2667,6385.5473
190,6918.2000,-536.5000,6397.0613
191,6918.2000,-306.2667,6448.8307
192,6918.2000,-539.2333,6327.3533
193,6918.2000,-539.6000,6317.9633
194,6918.2000,-766.4333,6429.4560
195,6918.2000,-311.1333,6456.2020
196,6918.2000,-531.6667,6384.6460
197,6918.2000,-766.5000,6432.1287
198,6918.2000,-765.7333,6390.8473
199,6918.2000,-993.6000,6310.1560
200,6918.2000,142.7667,6362.4000
201,6918.2000,-542.6667,6365.4253
202,6918.2000,-990.7000,6439.8853
203,6918.2000,131.8667,6379.2453
204,6918.2000,-509.8667,6367.3813
205,6918.2000,-766.8000,6323.5527
206,6918.2000,-541.1667,6353.1240
207,6918.2000,-769.7000,6353.9407
208,6918.2000,-769.8667,6387.8080
209,6918.2000,-542.9333,6294.5007
210,6918.2000,-994.7333,6279.2567
211,6918.2000,-762.7333,6285.2713
212,6918.2000,-763.3667,6332.1247
213,6918.2000,-766.2000,6304.5000
214,6918.2000,-543.9667,6397.4367
215,6918.2000,-996.2000,6285.8527
216,6918.2000,-768.1000,6317.9627
217,6918.2000,-542.5333,6302.6847
218,6918.2000,-538.0000,6370.9893
219,6918.2000,-993.8667,6361.7647
220,6918.2000,-77.1000,6401.3773
221,6918.2000,-765.7000,6407.2647
222,6918.2000,-537.8333,6256.5340
223,6918.2000,-768.7333,6319.4700
224,6918.2000,-767.4667,6296.2247
225,6918.4000,-992.2667,6255.3880
226,6918.4000,-531.6667,6367.4060
227,6918.4000,-771.3333,6277.1427
228,6918.4000,-993.2667,6300.3280
229,6918.4000,-993.0333,6259.4087
230,6918.4000,-768.0000,6304.1713
231,6918.4000,-763.0333,6378.1567
232,6918.4000,-533.4333,6379.4073
233,6918.4000,-765.3667,6391.4420
234,6918.4000,-541.1667,6386.3980
235,6918.4000,-538.4000,6360.9873
236,6921.9333,-540.0667,6362.4633
237,6921.9333,-763.0333,6389.6673
238,6921.9333,-537.1333,6334.2627
239,6922.2667,-308.8667,6462.0993
240,6922.2667,-995.9333,6377.3533
241,6922.2667,-538.0000,6382.4707
242,6922.2667,-539.2667,6397.7027
243,6922.2667,-767.7000,6394.7033
244,6922.2667,-992.0000,6350.0787
245,6922.2667,-533.5000,6306.2927
246,6922.2667,-764.8000,6312.8947
247,6922.2667,-542.0333,6280.9460
248,6922.2667,-993.2667,6352.5160
249,6922.2667,-313.9000,6368.0693
250,6922.2667,-305.0333,6389.0833
251,6923.7333,-545.9000,6313.5253
252,6923.7333,-538.6000,6306.0593
253,6923.7333,-79.2333,6366.2967
254,6923.7333,-764.6333,6294.9600
255,6923.7333,-766.3667,6278.1453
256,6923.7333,-772.0333,6296.5827
257,6923.7333,-996.2000,6270.1127
258,6923.7333,-545.3667,6401.7253
259,6924.9333,-538.0000,6377.1340
260,6924.9333,-994.6667,6265.8960
261,6924.9333,-996.4667,6346.7733
262,6924.9333,-993.7000,6328.3647
263,6924.9333,-544.2333,6292.5253
264,6924.9333,-764.9667,6273.2153
265,6924.9333,-992.5000,6348.8740
266,6924.9333,-765.7333,6331.0540
267,6924.9333,-759.5333,6408.0120
268,6924.9333,-994.7333,6317.5747
269,6924.9333,-86.0000,6371.5087
270,6924.9333,-994.3333,6323.0467
271,6924.9333,-543.1667,6436.4100
272,6924.9333,-767.0333,6407.7767
273,6924.9333,-543.3333,6347.2653
274,6924.9333,-541.8333,6383.4287
275,6924.9333,-765.7667,6267.3020
276,6924.9333,-542.0000,6342.5253
277,6924.9333,-993.3333,6313.8087
278,6924.9333,-993.2333,6288.6360
279,6924.9333,-768.4333,6328.8900
280,6924.9333,-765.8667,6376.6840
281,6924.9333,-308.7000,6390.1973
282,6924.9333,-990.6000,6370.6680
283,6924.9333,-765.0000,6350.3733
284,6924.9333,-764.6000,6319.8267
285,6924.9333,-542.0000,6352.0493
286,6924.9333,-764.6333,6318.9067
287,6924.9333,-309.1000,6450.9867
288,6924.9333,-540.0000,6399.4740
289,6925.0000,-78.7667,6414.3573
290,6925.0000,-767.2333,6312.4807
291,6925.0000,-765.6667,6340.2053
292,6925.0000,-764.4333,6326.1320
293,6925.0000,-535.3667,6351.7140
294,6925.0000,-768.8000,6274.4527
295,6925.0000,-765.5667,6329.2773
296,6925.0000,-768.9000,6305.8133
297,6925.0000,-765.1000,6322.3733
298,6925.0000,-766.9000,6351.0293
299,6925.0000,-313.6333,6404.2873
300,6925.0000,-312.4667,6390.1567
301,6925.0000,-992.8667,6292.3500
302,6925.0000,-993.4000,6288.7027
303,6925.0000,-311.7667,6404.4167
304,6927.3333,-86.0667,6356.7187
305,6927.3333,-764.5667,6344.9287
306,6929.3333,-764.4667,6321.6473
307,6929.3333,-768.2667,6367.8893
308,6929.3333,-541.5667,6266.0240
309,6929.3333,-768.3000,6349.1013
310,6929.3333,-317.8333,6397.2247
311,6929.3333,-993.9333,6264.8553
312,6929.3333,-538.6000,6309.6913
313,6929.3333,-766.6667,6301.8293
314,6929.3333,-538.5333,6260.6840
315,6929.3333,-771.2667,6240.8207
316,6929.3333,-315.9667,6340.6620
317,6929.3333,-314.9667,6353.1267
318,6929.3333,-537.7333,6374.0667
319,6929.3333,-993.0333,6353.9660
320,6929.3333,-765.8000,6378.4500
321,6929.3333,-768.2333,6325.7433
322,6929.3333,-539.6667,6283.3160
323,6929.3333,-993.7333,6324.4980
324,6929.3333,-767.1667,6372.0447
325,6929.3333,-991.7000,6345.0120
326,6929.3333,-285.1667,6352.4213
327,6929.3333,-995.3333,6315.2747
328,6929.3333,-994.9333,6330.3733
329,6929.3333,-769.7333,6416.4467
330,6929.3333,-88.0667,6336.4460
331,6929.3333,-86.1667,6392.0127
332,6929.3333,-769.5667,6321.9340
333,6929.3333,-767.5000,6336.7633
334,6929.3333,141.1667,6412.0473
335,6929.3333,-540.7333,6385.5833
336,6929.3333,-540.3000,6387.9400
337,6929.3333,-770.1667,6360.9513
338,6929.3333,-768.0000,6394.5640
339,6929.3333,-992.4000,6393.9713
340,6929.3333,-767.1667,6361.4107
341,6929.3333,-764.2333,6328.7940
342,6929.3333,-995.0333,6287.7693
343,6929.3333,-312.6000,6319.7213
344,6929.3333,-994.2333,6291.9087
345,6929.3333,-543.9333,6351.9473
346,6929.3333,-84.0667,6319.6340
347,6929.3333,-764.4000,6420.3613
348,6929.3333,-994.0667,6315.6873
349,6929.3333,-761.4000,6424.1507
350,6929.3333,-768.1333,6299.7133
351,6929.3333,-993.4000,6334.1767
352,6929.3333,-766.5000,6287.6793
353,6929.3333,-314.4667,6327.1513
354,6929.3333,-545.6000,6373.0533
355,6929.3333,-537.8333,6257.0800
356,6929.3333,-769.5667,6269.6900
357,6929.3333,-315.3000,6298.8533
358,6929.3333,-319.1667,6283.2660
359,6929.3333,-537.3333,6364.9780
360,6929.3333,-537.7667,6387.5547
361,6929.3333,-994.9333,6336.8060
362,6929.3333,366.4333,6342.5927
363,6929.3333,-993.6000,6294.8453
364,6929.3333,-994.7000,6365.3620
365,6929.3333,-532.4667,6363.7233
366,6929.3333,-994.5667,6348.8287
367,6929.3333,-46.8333,6395.0773
368,6929.3333,-763.4667,6307.6173
369,6929.3333,-768.8667,6259.1113
370,6929.3333,-312.1333,6371.4133
371,6929.3333,-994.4667,6322.4213
372,6929.3333,-543.6333,6368.8087
373,6929.3333,-532.3000,6432.9513
374,6929.3333,-765.9000,6329.3907
375,6929.3333,-85.7667,6449.0893
376,6929.3333,-539.8667,6398.2920
377,6929.3333,-993.8000,6388.9393
378,6929.3333,-763.8667,6325.4273
379,6929.3333,-767.0333,6302.6760
380,6929.3333,-86.3333,6416.2140
381,6929.3333,-994.1333,6319.6680
382,6929.3333,-536.9667,6453.4193
383,6929.3333,-766.3000,6393.2367
384,6929.3333,-86.9000,6461.6027
385,6929.3333,-91.8000,6321.2113
386,6929.3333,-533.7000,6311.0813
387,6929.3333,-542.6333,6319.4907
388,6929.3333,-763.3667,6347.7107
389,6929.3333,-771.9333,6241.8860
390,6929.3333,-768.9000,6341.8747
391,6929.3333,-537.3667,6400.1807
392,6929.3333,-93.5000,6356.9173
393,6929.3333,-312.3667,6359.4913
394,6929.3333,-311.0333,6422.3767
395,6929.3333,-766.0667,6339.1280
396,6929.3333,-766.5333,6344.1640
397,6929.3333,-763.9333,6353.7780
398,6929.3333,-308.3000,6360.0113
399,6929.3333,-994.5667,6314.0513
400,6929.3333,-86.1667,6493.0140
401,6929.3333,-84.2333,6396.3627
402,6929.3333,-766.1667,6278.4560
403,6929.3333,-85.2667,6385.2833
404,6929.3333,-312.6000,6281.3727
405,6929.3333,-774.1333,6302.7407
406,6929.3333,-766.4333,6375.5887
407,6929.3333,-544.4000,6288.9007
408,6929.3333,-537.3333,6401.7900
409,6929.3333,-760.1333,6449.7813
410,6929.3333,-539.9000,6350.1700
411,6929.3333,-545.0333,6363.2433
412,6929.3333,-994.3333,6365.1327
413,6929.3333,-991.1000,6414.9887
414,6929.3333,-541.0000,6344.6447
415,6929.3333,-995.3667,6293.8880
416,6929.3333,-767.1667,6320.6340
417,6929.3333,-538.7667,6381.8607
418,6929.3333,-769.4667,6338.3273
419,6929.3333,-990.5667,6425.2800
420,6929.3333,-992.4333,6348.4173
421,6929.3333,-539.2667,6426.7573
422,6929.3333,-538.1333,6388.5253
423,6929.3333,-994.0000,6380.6007
424,6929.3333,-993.6333,6267.4600
425,6929.3333,-310.2333,6419.1567
426,6929.3333,-283.0667,6470.6727
427,6929.3333,-764.4333,6349.8873
428,6929.3333,137.2667,6371.2747
429,6929.3333,-764.2000,6327.4680
430,6929.3333,-542.2333,6408.1687
431,6929.3333,-539.3000,6360.5433
432,6929.3333,-307.8333,6423.9387
433,6929.3333,-311.9000,6366.7687
434,6929.3333,-769.9000,6306.0787
435,6929.3333,-766.3333,6327.6760
436,6929.3333,-537.3000,6418.2527
437,6929.3333,-766.1667,6358.7293
438,6929.3333,-284.9667,6333.9420
439,6929.3333,-763.6000,6388.6480
440,6929.3333,-770.4333,6388.2747
441,6929.3333,-85.8667,6403.0040
442,6929.3333,-538.8000,6356.4413
443,6929.3333,-285.3333,6355.1673
444,6929.3333,-769.4333,6332.9893
445,6929.3333,-765.1000,6288.9607
446,6929.3333,-764.2667,6333.4387
447,6929.3333,-540.1000,6344.0887
448,6929.3333,-535.2000,6396.2040
449,6929.3333,-310.1333,6382.3773
450,6929.3333,-310.2000,6335.8340
451,6929.3333,-311.1000,6405.8667
452,6929.3333,-762.6333,6256.9567
453,6929.3333,-318.1000,6331.0453
454,6929.3333,-543.6667,6342.1373
455,6929.3333,-312.1000,6367.0660
456,6929.3333,-306.0333,6392.5813
457,6929.3333,-317.0667,6435.2513
458,6929.3333,-766.7667,6390.6480
459,6929.3333,-769.1000,6305.5813
460,6929.3333,-764.6333,6374.0580
461,6929.3333,-538.5000,6376.1113
462,6929.3333,-540.6333,6333.2613
463,6929.3333,-540.0333,6394.7653
464,6929.3333,-762.5667,6371.6267
465,6929.3333,-994.6667,6273.4607
466,6929.3333,-538.0667,6334.9367
467,6929.3333,-533.5667,6358.5040
468,6929.3333,-546.8667,6314.6300
469,6929.3333,-541.8667,6398.7567
470,6929.3333,-768.5667,6336.7733
471,6929.3333,-539.8667,6321.2207
472,6929.3333,-763.4333,6404.2967
473,6929.3333,-539.4000,6391.4720
474,6929.3333,-993.7333,6322.3580
475,6929.3333,-101.5667,6371.7073
476,6929.3333,-993.7000,6328.9067
477,6929.3333,147.7667,6463.7833
478,6929.3333,-764.4667,6315.8160
479,6929.3333,-305.6000,6354.6373
480,6929.3333,-764.4333,6270.9893
481,6929.3333,-541.5000,6353.5500
482,6929.3333,-762.4000,6395.2633
483,6929.3333,-761.9333,6305.6513
484,6929.3333,-540.5667,6306.2740
485,6929.3333,-543.7333,6387.7113
486,6929.3333,-536.2000,6436.7433
487,6929.3333,-536.0000,6390.1893
488,6929.3333,-767.4000,6295.6053
489,6929.3333,-994.6000,6355.3727
490,6929.3333,-537.3000,6358.7927
491,6929.3333,-302.6333,6410.0840
492,6929.3333,-774.4667,6254.3973
493,6929.3333,-514.1667,6349.1780
494,6929.3333,-547.2667,6363.6533
495,6929.3333,-767.7000,6361.6287
496,6929.3333,135.7333,6359.8293
497,6929.3333,-545.2667,6369.4913
498,6929.3333,-767.5000,6371.6460
499,6929.3333,-544.2333,6336.3640
500,6929.3333,-310.4333,6380.5347
501,6929.3333,-305.4000,6415.0487
502,6929.3333,-286.0667,6373.7767
503,6929.3333,-308.8000,6289.4527
504,6929.3333,-992.7667,6345.4447
505,6929.3333,-309.6333,6368.8667
506,6929.3333,-761.3333,6429.1013
507,6929.3333,-538.5333,6226.7853
508,6929.3333,-532.7667,6345.7693
509,6929.3333,-765.6667,6349.3040
510,6929.3333,-766.5000,6318.2133
511,6929.3333,-536.1000,6402.5353
512,6929.3333,-993.1667,6265.7020
513,6929.3333,-770.8333,6303.5513
514,6929.3333,-538.2333,6312.5920
515,6929.3333,-536.4000,6436.8780
516,6929.3333,-544.2667,6359.1353
517,6929.3333,-765.9000,6330.6087
518,6929.3333,-316.3000,6315.9887
519,6929.3333,-992.8333,6346.1853
520,6929.3333,-765.8000,6370.0893
521,6929.3333,-317.4333,6362.6280
522,6929.3333,-85.6000,6336.3793
523,6929.3333,-768.3000,6352.3413
524,6929.3333,-765.8667,6408.9893
525,6929.3333,-770.7667,6341.9767
526,6929.3333,-991.8000,6414.8680
527,6929.3333,-543.5667,6363.6467
528,6929.3333,-540.9667,6409.9840
529,6929.3333,-769.4667,6370.3060
530,6929.3333,-765.7000,6316.9387
531,6929.3333,-311.5000,6375.0773
532,6929.3333,137.0000,6362.3247
533,6929.3333,-312.2667,6402.8047
534,6929.3333,-989.7333,6364.7460
535,6929.3333,-993.2333,6358.5300
536,6929.3333,-994.5333,6301.1173
537,6929.3333,-536.0000,6364.8040
538,6929.3333,-769.8667,6276.7787
539,6929.3333,-313.9333,6459.7313
540,6929.3333,-543.0667,6386.5233
541,6929.3333,-994.7000,6370.9907
542,6929.3333,-762.0667,6315.0940
543,6929.3333,-764.5667,6391.0613
544,6929.3333,-767.5667,6271.8707
545,6929.3333,-765.1000,6367.5560
546,6929.3333,-90.3000,6417.4147
547,6929.3333,-762.8000,6388.1813
548,6929.3333,-310.4333,6402.7773
549,6929.3333,-994.3333,6372.2473
550,6929.3333,-316.6333,6380.4207
551,6929.3333,-313.1333,6355.0733
552,6929.3333,-532.1333,6456.2020
553,6929.3333,-544.1333,6382.0007
554,6929.3333,-770.6333,6394.2693
555,6929.3333,-762.3000,6338.6533
556,6929.3333,-995.0000,6276.6773
557,6929.3333,-771.2000,6375.1247
558,6929.3333,-992.3333,6365.5393
559,6929.3333,-542.2667,6400.7193
560,6929.3333,-542.3333,6362.3620
561,6929.3333,-995.7333,6317.3553
562,6929.3333,-763.1667,6384.5820
563,6929.3333,-511.4333,6353.4687
564,6929.3333,-765.8667,6338.3293
565,6929.3333,-323.0333,6359.2167
566,6929.3333,-765.3667,6291.5100
567,6929.3333,-534.4000,6380.8187
568,6929.3333,-88.0667,6450.4860
569,6929.3333,-320.2333,6402.2340
570,6929.3333,-769.1000,6337.2127
571,6929.3333,-771.1667,6336.7987
572,6929.3333,-324.2333,6369.5673
573,6929.3333,-767.8000,6373.9253
574,6929.3333,-763.3000,6328.0420
575,6929.3333,-542.5333,6303.0813
576,6929.3333,-763.5000,6344.6840
577,6929.3333,-540.7333,6384.7760
578,6929.3333,-993.6667,6387.2333
579,6929.3333,-547.0000,6347.7913
580,6929.3333,-542.2333,6443.1553
581,6929.3333,-537.3333,6375.9760
582,6929.3333,-539.8667,6379.6627
583,6929.3333,-763.8333,6344.6567
584,6929.3333,-307.6333,6381.1527
585,6929.3333,-767.3333,6323.4860
586,6929.3333,-313.0667,6373.7220
587,6929.3333,-541.3000,6335.6727
588,6929.3333,-313.0333,6303.4400
589,6929.3333,-544.6333,6393.3160
590,6929.3333,-540.0667,6328.1040
591,6929.3333,-767.6333,6329.2807
592,6929.3333,-763.7000,6415.6873
593,6929.3333,-994.9000,6319.2400
594,6929.3333,-82.0667,6289.9553
595,6929.3333,-540.7333,6345.6593
596,6929.3333,-314.3667,6332.5853
597,6929.3333,-766.1333,6278.9347
598,6929.3333,-307.6000,6417.3967
599,6929.3333,-532.8333,6432.6347
600,6929.3333,-536.1000,6347.9247
601,6929.3333,-769.8667,6353.2880
602,6929.3333,-308.3333,6315.6033
603,6929.3333,-993.6333,6347.1193
604,6929.3333,-539.5667,6383.5567
605,6929.3333,-78.5000,6383.5273
606,6929.3333,-765.5333,6389.4653
607,6929.3333,-769.1333,6371.4313
608,6929.3333,-538.4000,6441.3040
609,6929.3333,-761.9000,6463.2513
610,6929.3333,-542.4000,6266.8087
611,6929.3333,-768.2000,6281.0920
612,6929.3333,-996.2000,6289.1767
613,6929.3333,-313.2667,6323.9160
614,6929.3333,-994.9333,6307.8273
615,6929.3333,-766.5333,6338.2773
616,6929.3333,-767.8333,6342.3047
617,6929.3333,-546.4667,6309.1427
618,6929.3333,-287.1000,6366.3947
619,6929.3333,-993.4333,6379.2953
620,6929.3333,-536.9667,6392.0240
621,6929.3333,-736.9333,6352.5513
622,6929.3333,-534.5667,6345.7707
623,6929.3333,-767.3667,6278.8380
624,6929.3333,-736.3667,6276.9027
625,6929.3333,-992.5000,6318.7233
626,6929.3333,-538.5333,6435.3100
627,6929.3333,-535.3333,6336.4493
628,6929.3333,-766.4333,6259.3147
629,6929.3333,-315.3667,6333.6613
630,6929.3333,-767.6667,6314.9167
631,6929.3333,-765.2333,6313.2487
632,6929.3333,-764.1667,6328.4253
633,6929.3333,-287.8000,6429.8873
634,6929.3333,-541.7000,6347.2187
635,6929.3333,-539.8333,6308.6220
636,6929.3333,-97.2667,6313.8660
637,6929.3333,-540.0667,6365.7807
638,6929.3333,-764.3000,6328.5280
639,6929.3333,-993.7667,6341.2960
640,6929.3333,-311.8333,6441.4420
641,6929.3333,-764.1000,6306.5980
642,6929.3333,-994.0000,6342.3153
643,6929.3333,-316.6333,6416.2280
644,6929.3333,-768.6333,6322.1640
645,6929.3333,-767.0333,6375.8920
646,6929.3333,-992.8000,6367.8113
647,6929.3333,-538.9000,6348.5393
648,6929.3333,-537.6333,6441.2660
649,6929.3333,-543.6000,6314.4120
650,6929.3333,-542.5000,6379.6740
651,6929.3333,-540.4000,6349.1053
652,6929.3333,-542.5000,6355.0507
653,6929.3333,-767.1333,6382.4413
654,6929.3333,-541.2000,6364.2027
655,6929.3333,-766.9000,6419.0953
656,6929.3333,-534.2667,6381.5747
657,6929.3333,-542.1333,6311.5307
658,6929.3333,-992.0000,6324.6853
659,6929.3333,-768.5667,6280.4413
660,6929.3333,-540.5333,6350.4833
661,6929.3333,-766.7333,6383.7560
662,6929.3333,-762.0000,6360.0067
663,6929.3333,-539.7667,6291.3880
664,6929.3333,-312.4333,6282.3500
665,6929.3333,-993.9333,6287.4993
666,6929.3333,-993.4000,6316.1713
667,6929.3333,-994.4000,6308.7513
668,6929.3333,-764.6667,6403.6780
669,6929.3333,-767.6000,6388.1373
670,6929.3333,-770.5333,6313.8107
671,6929.3333,-768.6000,6356.5660
672,6929.3333,-541.5333,6335.7120
673,6929.3333,-762.2667,6361.1387
674,6929.3333,-763.9000,6338.9393
675,6929.3333,-770.4667,6354.0093
676,6929.3333,-994.8333,6346.7020
677,6929.3333,-765.6333,6367.1880
678,6929.3333,-767.0333,6357.5113
679,6929.3333,-538.1667,6365.8013
680,6929.3333,-767.5000,6281.6813
681,6929.3333,-764.8667,6318.8653
682,6929.3333,-764.8667,6275.0007
683,6929.3333,-767.9000,6395.7093
684,6929.3333,-542.9333,6379.5973
685,6929.3333,-307.3000,6383.6720
686,6929.3333,-770.1000,6383.2173
687,6929.3333,-81.4000,6378.9013
688,6929.3333,-538.5000,6417.1027
689,6929.3333,142.6000,6420.1360
690,6929.3333,-767.2333,6327.0353
691,6929.3333,-768.3333,6298.3013
692,6929.3333,-768.7333,6370.6047
693,6929.3333,-992.7333,6332.1340
694,6929.3333,-547.7333,6276.8240
695,6929.3333,-995.0333,6345.0300
696,6929.3333,-317.2667,6355.1800
697,6929.3333,-766.4000,6393.5873
