geracao,melhor_medio,pior_medio,media_populacional
691,6096.0000,6094.6000,6095.9533
692,6096.0000,6094.3333,6095.9320
693,6096.0000,6094.4000,6095.9373
694,6096.0000,6094.6000,6095.9427
695,6096.0000,6094.4667,6095.9347
696,6096.0000,6094.4000,6095.9320
697,6096.0000,6094.4000,6095.9347
698,6096.0000,6094.4667,6095.9387
699,6096.0000,6094.5333,6095.9533
700,6096.0000,6094.5333,6095.9507
701,6096.0000,6094.4667,6095.9360
702,6096.0000,6094.2667,6095.9427
703,6096.0000,6094.2667,6095.9480
704,6096.0000,6094.6000,6095.9573
705,6096.0000,6094.3333,6095.9520
706,6096.0000,6094.6667,6095.9413
707,6096.0000,6094.6000,6095.9480
708,6096.0000,6094.4667,6095.9413
709,6096.0000,6094.4000,6095.9453
710,6096.0000,6094.6667,6095.9533
711,6096.0000,6094.6667,6095.9480
712,6096.0000,6094.2667,6095.9360
713,6096.0000,6094.3333,6095.9440
714,6096.0000,6094.3333,6095.9347
715,6096.0000,6094.6667,6095.9467
716,6096.0000,6094.6000,6095.9453
717,6096.0000,6094.1333,6095.9333
718,6096.0000,6094.6667,6095.9520
719,6096.0000,6094.4667,6095.9427
720,6096.0000,6094.4667,6095.9413
721,6096.0000,6094.6000,6095.9480
722,6096.0000,6094.4000,6095.9427
723,6096.0000,6094.5333,6095.9427
724,6096.0000,6094.3333,6095.9360
725,6096.0000,6094.8000,6095.9560
726,6096.0000,6094.7333,6095.9560
727,6096.0000,6094.4667,6095.9347
728,6096.0000,6094.4667,6095.9467
729,6096.0000,6094.5333,6095.9493
730,6096.0000,6094.7333,6095.9533
731,6096.0000,6094.1333,6095.9360
732,6096.0000,6094.7333,6095.9480
733,6096.0000,6094.5333,6095.9467
734,6096.0000,6094.2000,6095.9333
735,6096.0000,6094.4000,6095.9373
736,6096.0000,6094.4667,6095.9467
737,6096.0000,6094.4667,6095.9387
738,6096.0000,6094.4667,6095.9307
739,6096.0000,6094.4000,6095.9453
740,6096.0000,6094.4667,6095.9493
741,6096.0000,6094.8667,6095.9587
742,6096.0000,6094.4667,6095.9373
743,6096.0000,6094.3333,6095.9413
744,6096.0000,6094.4667,6095.9413
745,6096.0000,6094.4000,6095.9413
746,6096.0000,6094.3333,6095.9347
747,6096.0000,6094.2000,6095.9387
748,6096.0000,6094.3333,6095.9413
749,6096.0000,6094.7333,6095.9520
750,6096.0000,6094.2000,6095.9400
751,6096.0000,6094.3333,6095.9453
752,6096.0000,6094.4667,6095.9427
753,6096.0000,6094.4667,6095.9360
754,6096.0000,6094.2667,6095.9280
755,6096.0000,6094.4000,6095.9453
756,6096.0000,6094.2000,6095.9333
757,6096.0000,6094.3333,6095.9307
758,6096.0000,6094.4000,6095.9493
759,6096.0000,6094.5333,6095.9467
760,6096.0000,6094.5333,6095.9440
761,6096.0000,6094.5333,6095.9493
762,6096.0000,6094.6667,6095.9547
763,6096.0000,6094.2000,6095.9373
764,6096.0000,6094.6667,6095.9453
765,6096.0000,6094.6000,6095.9547
766,6096.0000,6094.6667,6095.9480
767,6096.0000,6094.5333,6095.9400
768,6096.0000,6094.4667,6095.9467
769,6096.0000,6094.5333,6095.9520
770,6096.0000,6094.3333,6095.9520
771,6096.0000,6094.7333,6095.9600
772,6096.0000,6094.2667,6095.9413
773,6096.0000,6094.6667,6095.9427
774,6096.0000,6094.4667,6095.9413
775,6096.0000,6094.4000,6095.9400
776,6096.0000,6094.9333,6095.9680
777,6096.0000,6094.3333,6095.9440
778,6096.0000,6094.7333,6095.9573
779,6096.0000,6094.5333,6095.9480
780,6096.0000,6094.6000,6095.9507
781,6096.0000,6094.4667,6095.9387
782,6096.0000,6094.6000,6095.9533
783,6096.0000,6094.6000,6095.9507
784,6096.0000,6094.7333,6095.9520
785,6096.0000,6094.6667,6095.9587
786,6096.0000,6094.1333,6095.9280
787,6096.0000,6094.4667,6095.9413
788,6096.0000,6094.3333,6095.9413
789,6096.0000,6094.2667,6095.9280
790,6096.0000,6094.2667,6095.9293
791,6096.0000,6094.4667,6095.9427
792,6096.0000,6094.6000,6095.9493
793,6096.0000,6094.6667,6095.9560
794,6096.0000,6094.4667,6095.9480
795,6096.0000,6094.4000,6095.9373
796,6096.0000,6094.4000,6095.9400
797,6096.0000,6094.5333,6095.9493
798,6096.0000,6094.3333,6095.9427
799,6096.0000,6094.4000,6095.9453
800,6096.0000,6094.6667,6095.9547
801,6096.0000,6094.4667,6095.9387
802,6096.0000,6094.5333,6095.9520
803,6096.0000,6094.4667,6095.9427
804,6096.0000,6094.6667,6095.9520
805,6096.0000,6094.6667,6095.9493
806,6096.0000,6094.6667,6095.9507
807,6096.0000,6094.3333,6095.9440
808,6096.0000,6094.5333,6095.9360
809,6096.0000,6094.3333,6095.9400
810,6096.0000,6094.4000,6095.9413
811,6096.0000,6094.5333,6095.9480
812,6096.0000,6094.4667,6095.9413
813,6096.0000,6094.3333,6095.9453
814,6096.0000,6094.7333,6095.9600
815,6096.0000,6094.2667,6095.9307
816,6096.0000,6094.4667,6095.9493
817,6096.0000,6094.4000,6095.9440
818,6096.0000,6094.7333,6095.9360
819,6096.0000,6094.6000,6095.9547
820,6096.0000,6094.4667,6095.9427
821,6096.0000,6094.2000,6095.9320
822,6096.0000,6094.7333,6095.9520
823,6096.0000,6094.6000,6095.9440
824,6096.0000,6094.3333,6095.9467
825,6096.0000,6094.9333,6095.9480
826,6096.0000,6094.7333,6095.9507
827,6096.0000,6094.6000,6095.9533
828,6096.0000,6094.6000,6095.9493
829,6096.0000,6094.6000,6095.9373
830,6096.0000,6095.0667,6095.9587
831,6096.0000,6094.6667,6095.9587
832,6096.0000,6094.4667,6095.9507
833,6096.0000,6094.4667,6095.9453
834,6096.0000,6094.4000,6095.9493
835,6096.0000,6094.4000,6095.9440
836,6096.0000,6094.3333,6095.9427
837,6096.0000,6094.2667,6095.9400
838,6096.0000,6094.6000,6095.9547
839,6096.0000,6094.6000,6095.9520
840,6096.0000,6094.6000,6095.9520
841,6096.0000,6094.7333,6095.9507
842,6096.0000,6094.2667,6095.9493
843,6096.0000,6094.6000,6095.9400
844,6096.0000,6094.4000,6095.9320
845,6096.0000,6094.6000,6095.9493
846,6096.0000,6094.8667,6095.9560
847,6096.0000,6094.4000,6095.9440
848,6096.0000,6094.5333,6095.9507
849,6096.0000,6094.6000,6095.9520
850,6096.0000,6094.3333,6095.9347
851,6096.0000,6094.6667,6095.9573
852,6096.0000,6094.8667,6095.9587
853,6096.0000,6094.6000,6095.9507
854,6096.0000,6094.3333,6095.9387
855,6096.0000,6094.4667,6095.9533
856,6096.0000,6094.5333,6095.9413
857,6096.0000,6094.3333,6095.9547
858,6096.0000,6094.4667,6095.9480
859,6096.0000,6094.9333,6095.9667
860,6096.0000,6094.4667,6095.9520
861,6096.0000,6094.3333,6095.9387
862,6096.0000,6094.6000,6095.9480
863,6096.0000,6094.6667,6095.9520
864,6096.0000,6094.5333,6095.9480
865,6096.0000,6094.4667,6095.9280
866,6096.0000,6094.4667,6095.9427
867,6096.0000,6094.6000,6095.9520
868,6096.0000,6094.5333,6095.9400
869,6096.0000,6094.5333,6095.9467
870,6096.0000,6094.2667,6095.9333
871,6096.0000,6094.4667,6095.9560
872,6096.0000,6094.4667,6095.9400
873,6096.0000,6094.6000,6095.9493
874,6096.0000,6094.4000,6095.9387
875,6096.0000,6094.4667,6095.9400
876,6096.0000,6094.7333,6095.9587
877,6096.0000,6094.4667,6095.9400
878,6096.0000,6094.6667,6095.9480
879,6096.0000,6094.4000,6095.9293
880,6096.0000,6094.8000,6095.9600
881,6096.0000,6094.4000,6095.9293
882,6096.0000,6094.4667,6095.9507
883,6096.0000,6094.7333,6095.9547
884,6096.0000,6094.5333,6095.9373
885,6096.0000,6094.6667,6095.9493
886,6096.0000,6094.5333,6095.9560
887,6096.0000,6094.6000,6095.9507
888,6096.0000,6094.8000,6095.9627
889,6096.0000,6094.4000,6095.9453
890,6096.0000,6094.4667,6095.9413
891,6096.0000,6094.6667,6095.9560
892,6096.0000,6094.8000,6095.9613
893,6096.0000,6094.2000,6095.9387
894,6096.0000,6094.5333,6095.9507
895,6096.0000,6094.4667,6095.9480
896,6096.0000,6094.4667,6095.9507
897,6096.0000,6094.4000,6095.9453
898,6096.0000,6094.6667,6095.9587
899,6096.0000,6094.4667,6095.9427
900,6096.0000,6094.2667,6095.9413
901,6096.0000,6094.4000,6095.9360
902,6096.0000,6094.6667,6095.9467
903,6096.0000,6094.4667,6095.9453
904,6096.0000,6094.3333,6095.9493
905,6096.0000,6094.3333,6095.9467
906,6096.0000,6094.2000,6095.9333
907,6096.0000,6094.5333,6095.9467
908,6096.0000,6094.6667,6095.9480
909,6096.0000,6094.4667,6095.9493
910,6096.0000,6094.8000,6095.9560
911,6096.0000,6094.5333,6095.9547
912,6096.0000,6094.6667,6095.9453
913,6096.0000,6094.9333,6095.9573
914,6096.0000,6094.6000,6095.9560
915,6096.0000,6094.5333,6095.9400
916,6096.0000,6094.4000,6095.9400
917,6096.0000,6094.4667,6095.9547
918,6096.0000,6094.4000,6095.9467
919,6096.0000,6094.4667,6095.9427
920,6096.0000,6094.6000,6095.9507
921,6096.0000,6094.6667,6095.9360
922,6096.0000,6094.6667,6095.9427
923,6096.0000,6094.5333,6095.9533
924,6096.0000,6094.6000,6095.9520
925,6096.0000,6094.6667,6095.9533
926,6096.0000,6094.4667,6095.9360
927,6096.0000,6094.4667,6095.9333
928,6096.0000,6094.4000,6095.9387
929,6096.0000,6094.6000,6095.9507
930,6096.0000,6094.4000,6095.9493
931,6096.0000,6094.8000,6095.9587
932,6096.0000,6094.6667,6095.9547
933,6096.0000,6094.3333,6095.9347
934,6096.0000,6094.4000,6095.9320
935,6096.0000,6094.4000,6095.9400
936,6096.0000,6094.2667,6095.9413
937,6096.0000,6094.1333,6095.9320
938,6096.0000,6094.8667,6095.9653
939,6096.0000,6094.4000,6095.9440
940,6096.0000,6094.6000,6095.9427
941,6096.0000,6094.4000,6095.9520
942,6096.0000,6094.5333,6095.9520
943,6096.0000,6094.5333,6095.9467
944,6096.0000,6094.4000,6095.9413
945,6096.0000,6094.4000,6095.9387
946,6096.0000,6094.5333,6095.9493
947,6096.0000,6094.6000,6095.9507
948,6096.0000,6094.5333,6095.9467
949,6096.0000,6094.5333,6095.9453
950,6096.0000,6094.6000,6095.9560
951,6096.0000,6094.7333,6095.9533
952,6096.0000,6094.6667,6095.9520
953,6096.0000,6094.9333,6095.9560
954,6096.0000,6094.6667,6095.9520
955,6096.0000,6094.2667,6095.9307
956,6096.0000,6094.9333,6095.9600
957,6096.0000,6094.4667,6095.9293
958,6096.0000,6094.5333,6095.9453
959,6096.0000,6094.6000,6095.9507
960,6096.0000,6094.2000,6095.9520
961,6096.0000,6094.4000,6095.9507
962,6096.0000,6094.5333,6095.9413
963,6096.0000,6094.4667,6095.9587
964,6096.0000,6094.4667,6095.9400
965,6096.0000,6094.5333,6095.9520
966,6096.0000,6094.3333,6095.9333
967,6096.0000,6094.4000,6095.9507
968,6096.0000,6094.4667,6095.9453
969,6096.0000,6094.7333,6095.9547
970,6096.0000,6094.4667,6095.9360
971,6096.0000,6094.4667,6095.9400
972,6096.0000,6094.6667,6095.9573
973,6096.0000,6094.3333,6095.9293
974,6096.0000,6094.5333,6095.9427
975,6096.0000,6094.6000,6095.9507
976,6096.0000,6094.2667,6095.9347
977,6096.0000,6094.5333,6095.9547
978,6096.0000,6094.4667,6095.9320
979,6096.0000,6094.3333,6095.9413
980,6096.0000,6094.6000,6095.9480
981,6096.0000,6094.1333,6095.9400
982,6096.0000,6094.8000,6095.9573
983,6096.0000,6094.6000,6095.9467
984,6096.0000,6094.3333,6095.9467
985,6096.0000,6094.1333,6095.9373
986,6096.0000,6094.4667,6095.9533
987,6096.0000,6094.5333,6095.9467
988,6096.0000,6094.8000,6095.9547
989,6096.0000,6094.8667,6095.9653
990,6096.0000,6094.6667,6095.9467
991,6096.0000,6094.6667,6095.9613
992,6096.0000,6094.4000,6095.9533
993,6096.0000,6094.5333,6095.9507
994,6096.0000,6094.5333,6095.9547
995,6096.0000,6094.8000,6095.9587
996,6096.0000,6094.6667,6095.9480
997,6096.0000,6094.5333,6095.9453
998,6096.0000,6094.4000,6095.9493
999,6096.0000,6094.7333,6095.9613
1000,6096.0000,6094.4000,6095.9453
